id;name;país;category; Ano ;ESG;E;S;G; Raised ; EPI ; CO2_E ; CO2_pc ; E_RNEW ; EnvironmentalTaxesgdp ; WUI ; PolStab ; VoiceandAccountability ; GovernmentEffectiveness ; RegulatoryQuality ; RuleofLaw ; ControlofCorruption ; Easeofdoingbusiness ; GDPUSD ; GDPpc ; Consumerprice ; Reservas ; Exchanderate ; Giniindex ; Bankcapital ; nonperformingloans ; Payingtax ; Unemployment ; IDH 
4462;Live Stars;Latvia;Entretenimento & Mídia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 2.518.564,00 ; 85,71 ; 7.116,70 ; 3,66 ; 42,60 ; 3,69 ; 0,07 ; 0,46 ; 0,80 ; 0,90 ; 1,15 ; 0,93 ; 0,53 ; 80,60 ; 30.425,21 ; 15.695,12 ; 2,92 ; -   ; 0,62 ; 35,60 ; 11,13 ; 5,51 ; 35,90 ; 8,72 ; 0,87 
4463;LiveEdu;United Kingdom;Educação & Pesquisa; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 10.000.000,00 ; 87,38 ; 366.844,10 ; 5,55 ; 8,81 ; 2,35 ; 0,09 ; 0,39 ; 1,36 ; 1,46 ; 1,71 ; 1,68 ; 1,85 ; 83,30 ; 2.688.678,99 ; 40.622,69 ; 2,58 ; 138.421,20 ; 0,78 ; 32,60 ; 6,78 ; 0,73 ; 30,90 ; 4,33 ; 0,93 
4464;Local World Forwarders;Italy;Logística & Transporte; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 4.700.952,00 ; 84,48 ; 329.193,30 ; 5,44 ; 16,43 ; 3,38 ; 0,05 ; 0,31 ; 0,99 ; 0,52 ; 0,70 ; 0,34 ; 0,20 ; 71,80 ; 1.964.957,54 ; 32.406,72 ; 1,23 ; 52.808,14 ; 1.717,36 ; 35,90 ; 6,64 ; 14,38 ; 62,00 ; 11,21 ; 0,89 
4465;Lydian;Singapore;Entretenimento & Mídia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 11.315.843,00 ; 87,04 ; 47.324,20 ; 8,43 ; 0,70 ; 0,27 ; 0,12 ; 1,62 ;-0,17 ; 2,21 ; 2,11 ; 1,82 ; 2,13 ; 85,40 ; 343.357,49 ; 61.164,90 ; 0,57 ; 371.487,40 ; 1,38 ; -   ; 9,18 ; 1,40 ; 19,10 ; 4,20 ; 0,94 
4467;Maecenas;Singapore;Entretenimento & Mídia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 15.750.000,00 ; 87,04 ; 47.324,20 ; 8,43 ; 0,70 ; 0,27 ; 0,12 ; 1,62 ;-0,17 ; 2,21 ; 2,11 ; 1,82 ; 2,13 ; 85,40 ; 343.357,49 ; 61.164,90 ; 0,57 ; 371.487,40 ; 1,38 ; -   ; 9,18 ; 1,40 ; 19,10 ; 4,20 ; 0,94 
4468;MASS.cloud;China;Tecnologia & Inovação; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.538.407,00 ; 65,10 ; 10.089.273,20 ; 7,23 ; 13,14 ; 0,67 ; 0,04 ;-0,23 ;-1,50 ; 0,44 ;-0,16 ;-0,24 ;-0,27 ; 64,60 ; 12.298.675,29 ; 8.817,05 ; 1,52 ; 3.161.814,43 ; 6,76 ; 39,10 ; 8,56 ; 1,74 ; 68,20 ; 4,47 ; 0,76 
4471;MediConnect;United Kingdom;Saúde & Bem-Estar; 2.019 ;0,000 ;0,000 ;0,000 ;0,000 ; 846.984,00 ; 87,38 ; 366.844,10 ; 5,55 ; 8,81 ; 2,35 ; 0,09 ; 0,39 ; 1,36 ; 1,46 ; 1,71 ; 1,68 ; 1,85 ; 83,30 ; 2.688.678,99 ; 40.622,69 ; 2,58 ; 138.421,20 ; 0,78 ; 32,60 ; 6,78 ; 0,73 ; 30,90 ; 4,33 ; 0,93 
4472;Melonport;Switzerland;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 2.900.000,00 ; 86,93 ; 38.699,00 ; 4,58 ; 24,99 ; 1,41 ; 0,03 ; 1,26 ; 1,56 ; 2,05 ; 1,88 ; 1,92 ; 1,98 ; 76,40 ; 695.787,24 ; 82.254,38 ; 0,53 ; 769.367,66 ; 0,98 ; 32,70 ; 8,02 ; 0,64 ; 28,80 ; 4,80 ; 0,96 
4473;Mondo;Hong Kong SAR, China;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 13.792,00 ; 65,10 ; -   ; -   ; 0,20 ; -   ; 0,11 ; 0,83 ; 0,43 ; 1,90 ; 2,16 ; 1,71 ; 1,61 ; 84,80 ; 341.223,61 ; 46.160,43 ; 1,48 ; 431.370,00 ; 7,79 ; -   ; 9,83 ; 0,67 ; 22,90 ; 3,12 ; -   
4476;mytime;Russian Federation;Social & Comunidade; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 3.500.000,00 ; 83,52 ; 1.594.550,30 ; 11,04 ; 3,25 ; -   ; 0,15 ;-0,64 ;-1,09 ;-0,15 ;-0,51 ;-0,83 ;-0,89 ; 75,30 ; 1.573.771,79 ; 10.720,33 ; 3,68 ; 432.742,20 ; 58,31 ; 37,20 ; 10,51 ; 10,00 ; 47,40 ; 5,21 ; 0,84 
4477;Nami.Trade;Vietnam;Finanças & Economia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 2.245.250,00 ; 46,96 ; 286.139,30 ; 3,01 ; 24,59 ; 0,67 ; 0,00 ; 0,06 ;-1,48 ; 0,00 ;-0,36 ;-0,01 ;-0,49 ; 67,00 ; 239.088,67 ; 3.267,23 ; 3,54 ; 55.452,62 ; 23.014,95 ; 35,70 ; 7,68 ; 1,80 ; 38,10 ; 1,16 ; 0,70 
4483;OneRoot;Singapore;Tecnologia & Inovação; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 18.000.000,00 ; 87,04 ; 47.324,20 ; 8,43 ; 0,70 ; 0,27 ; 0,12 ; 1,62 ;-0,17 ; 2,21 ; 2,11 ; 1,82 ; 2,13 ; 85,40 ; 343.357,49 ; 61.164,90 ; 0,57 ; 371.487,40 ; 1,38 ; -   ; 9,18 ; 1,40 ; 19,10 ; 4,20 ; 0,94 
4487;Orch Network;Switzerland;Tecnologia & Inovação; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 37.000.000,00 ; 86,93 ; 38.699,00 ; 4,58 ; 24,99 ; 1,41 ; 0,03 ; 1,26 ; 1,56 ; 2,05 ; 1,88 ; 1,92 ; 1,98 ; 76,40 ; 695.787,24 ; 82.254,38 ; 0,53 ; 769.367,66 ; 0,98 ; 32,70 ; 8,02 ; 0,64 ; 28,80 ; 4,80 ; 0,96 
4497;Primalbase;Netherlands;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 7.600.000,00 ; 82,03 ; 155.710,90 ; 9,09 ; 6,39 ; 3,37 ; 0,06 ; 0,92 ; 1,50 ; 1,85 ; 2,05 ; 1,79 ; 1,78 ; 75,60 ; 835.104,94 ; 48.675,22 ; 1,39 ; 13.899,91 ; 1,95 ; 28,50 ; 6,08 ; 2,31 ; 40,40 ; 4,84 ; 0,94 
4499;Project Zephyr;Hong Kong SAR, China;Tecnologia & Inovação; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.370.000,00 ; 65,10 ; -   ; -   ; 0,20 ; -   ; 0,11 ; 0,83 ; 0,43 ; 1,90 ; 2,16 ; 1,71 ; 1,61 ; 84,80 ; 341.223,61 ; 46.160,43 ; 1,48 ; 431.370,00 ; 7,79 ; -   ; 9,83 ; 0,67 ; 22,90 ; 3,12 ; -   
4500;Qredit;Netherlands;Finanças & Economia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 647.314,00 ; 82,03 ; 155.710,90 ; 9,09 ; 6,39 ; 3,37 ; 0,06 ; 0,92 ; 1,50 ; 1,85 ; 2,05 ; 1,79 ; 1,78 ; 75,60 ; 835.104,94 ; 48.675,22 ; 1,39 ; 13.899,91 ; 1,95 ; 28,50 ; 6,08 ; 2,31 ; 40,40 ; 4,84 ; 0,94 
4502;REALT;United Kingdom;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 11.150.000,00 ; 87,38 ; 366.844,10 ; 5,55 ; 8,81 ; 2,35 ; 0,09 ; 0,39 ; 1,36 ; 1,46 ; 1,71 ; 1,68 ; 1,85 ; 83,30 ; 2.688.678,99 ; 40.622,69 ; 2,58 ; 138.421,20 ; 0,78 ; 32,60 ; 6,78 ; 0,73 ; 30,90 ; 4,33 ; 0,93 
4504;Red Pulse;Hong Kong SAR, China;Comércio & Varejo; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 15.000.000,00 ; 65,10 ; -   ; -   ; 0,20 ; -   ; 0,11 ; 0,83 ; 0,43 ; 1,90 ; 2,16 ; 1,71 ; 1,61 ; 84,80 ; 341.223,61 ; 46.160,43 ; 1,48 ; 431.370,00 ; 7,79 ; -   ; 9,83 ; 0,67 ; 22,90 ; 3,12 ; -   
4509;Robo Advisor Coin;United Kingdom;Tecnologia & Inovação; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.956.675,00 ; 87,38 ; 366.844,10 ; 5,55 ; 8,81 ; 2,35 ; 0,09 ; 0,39 ; 1,36 ; 1,46 ; 1,71 ; 1,68 ; 1,85 ; 83,30 ; 2.688.678,99 ; 40.622,69 ; 2,58 ; 138.421,20 ; 0,78 ; 32,60 ; 6,78 ; 0,73 ; 30,90 ; 4,33 ; 0,93 
4516;SmartBillions;Poland;Entretenimento & Mídia; 2.017 ;0,004 ;0,000 ;0,002 ;0,002 ; 2.395.765,00 ; 81,26 ; 312.769,90 ; 8,24 ; 11,13 ; 2,51 ; 0,10 ; 0,52 ; 0,78 ; 0,58 ; 0,82 ; 0,42 ; 0,73 ; 77,70 ; 528.235,01 ; 13.815,50 ; 2,01 ; 113.278,90 ; 3,78 ; 29,70 ; 10,02 ; 3,94 ; 40,40 ; 4,89 ; 0,88 
4518;SmartMesh;Singapore;Tecnologia & Inovação; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 15.000.000,00 ; 87,04 ; 47.324,20 ; 8,43 ; 0,70 ; 0,27 ; 0,12 ; 1,62 ;-0,17 ; 2,21 ; 2,11 ; 1,82 ; 2,13 ; 85,40 ; 343.357,49 ; 61.164,90 ; 0,57 ; 371.487,40 ; 1,38 ; -   ; 9,18 ; 1,40 ; 19,10 ; 4,20 ; 0,94 
4519;Sosnovkino;Russian Federation;Entretenimento & Mídia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 163.800,00 ; 83,52 ; 1.594.550,30 ; 11,04 ; 3,25 ; -   ; 0,15 ;-0,64 ;-1,09 ;-0,15 ;-0,51 ;-0,83 ;-0,89 ; 75,30 ; 1.573.771,79 ; 10.720,33 ; 3,68 ; 432.742,20 ; 58,31 ; 37,20 ; 10,51 ; 10,00 ; 47,40 ; 5,21 ; 0,84 
4522;Substratum;United States;Tecnologia & Inovação; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 13.800.000,00 ; 84,72 ; 4.819.365,10 ; 14,82 ; 9,92 ; 0,74 ; 0,04 ; 0,29 ; 1,01 ; 1,55 ; 1,63 ; 1,64 ; 1,38 ; 83,60 ; 19.477.400,00 ; 59.907,75 ; 2,13 ; 125.206,56 ; 1,00 ; 41,20 ; 11,65 ; 1,13 ; 44,00 ; 4,36 ; 0,93 
4523;SunMoney;United Arab Emirates;Finanças & Economia; 2.018 ;0,019 ;0,010 ;0,000 ;0,009 ; 4.000.000,00 ; 69,35 ; 191.935,00 ; 21,17 ; 0,19 ; -   ; 0,08 ; 0,62 ;-1,10 ; 1,41 ; 1,01 ; 0,79 ; 1,13 ; 77,40 ; 385.488,68 ; 43.063,97 ; 1,96 ; -   ; 3,67 ; -   ; -   ; 5,30 ; 15,90 ; 2,46 ; 0,91 
4524;Sunxcoin;India;Finanças & Economia; 2.018 ;0,006 ;0,000 ;0,004 ;0,002 ; 200.000,00 ; 53,58 ; 2.308.804,40 ; 1,70 ; 32,57 ; -   ; 0,02 ;-0,76 ; 0,39 ; 0,07 ;-0,24 ;-0,01 ;-0,27 ; 55,90 ; 2.554.683,87 ; 1.957,97 ; 3,32 ; 409.072,00 ; 65,11 ; 35,90 ; 7,39 ; 9,98 ; 56,20 ; 7,73 ; 0,64 
4525;TaaS;Singapore;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 7.500.000,00 ; 87,04 ; 47.324,20 ; 8,43 ; 0,70 ; 0,27 ; 0,12 ; 1,62 ;-0,17 ; 2,21 ; 2,11 ; 1,82 ; 2,13 ; 85,40 ; 343.357,49 ; 61.164,90 ; 0,57 ; 371.487,40 ; 1,38 ; -   ; 9,18 ; 1,40 ; 19,10 ; 4,20 ; 0,94 
4526;Target Coin;India;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 20.711.412,00 ; 53,58 ; 2.308.804,40 ; 1,70 ; 32,57 ; -   ; 0,02 ;-0,76 ; 0,39 ; 0,07 ;-0,24 ;-0,01 ;-0,27 ; 55,90 ; 2.554.683,87 ; 1.957,97 ; 3,32 ; 409.072,00 ; 65,11 ; 35,90 ; 7,39 ; 9,98 ; 56,20 ; 7,73 ; 0,64 
4528;Telegraf Money;Denmark;Entretenimento & Mídia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 5.434.123,00 ; 89,21 ; 33.184,00 ; 5,76 ; 35,02 ; 3,66 ; 0,06 ; 0,87 ; 1,52 ; 1,78 ; 1,62 ; 1,84 ; 2,23 ; 84,60 ; 333.048,86 ; 57.610,10 ; 1,14 ; 72.579,57 ; 6,60 ; 28,70 ; 6,90 ; 2,29 ; 24,40 ; 5,83 ; 0,94 
4529;Tempow;Singapore;Social & Comunidade; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.250.000,00 ; 87,04 ; 47.324,20 ; 8,43 ; 0,70 ; 0,27 ; 0,12 ; 1,62 ;-0,17 ; 2,21 ; 2,11 ; 1,82 ; 2,13 ; 85,40 ; 343.357,49 ; 61.164,90 ; 0,57 ; 371.487,40 ; 1,38 ; -   ; 9,18 ; 1,40 ; 19,10 ; 4,20 ; 0,94 
4538;Time New Bank;Singapore;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 8.000.000,00 ; 87,04 ; 47.324,20 ; 8,43 ; 0,70 ; 0,27 ; 0,12 ; 1,62 ;-0,17 ; 2,21 ; 2,11 ; 1,82 ; 2,13 ; 85,40 ; 343.357,49 ; 61.164,90 ; 0,57 ; 371.487,40 ; 1,38 ; -   ; 9,18 ; 1,40 ; 19,10 ; 4,20 ; 0,94 
4541;TokenLend;Belize;Finanças & Economia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.076.843,00 ; 73,55 ; 643,10 ; 1,72 ; 37,24 ; 0,12 ; -   ; 0,04 ; 0,57 ;-0,64 ;-0,54 ;-0,96 ;-0,28 ; 55,40 ; -   ; 6.100,99 ; 1,14 ; 312,14 ; 2,00 ; -   ; -   ; -   ; 31,10 ; 6,60 ; 0,71 
4552;VRExplosion;Singapore;Tecnologia & Inovação; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.005.793,00 ; 87,04 ; 47.324,20 ; 8,43 ; 0,70 ; 0,27 ; 0,12 ; 1,62 ;-0,17 ; 2,21 ; 2,11 ; 1,82 ; 2,13 ; 85,40 ; 343.357,49 ; 61.164,90 ; 0,57 ; 371.487,40 ; 1,38 ; -   ; 9,18 ; 1,40 ; 19,10 ; 4,20 ; 0,94 
4553;Wagerr;Belize;Entretenimento & Mídia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 10.000.000,00 ; 73,55 ; 643,10 ; 1,72 ; 37,24 ; 0,12 ; -   ; 0,04 ; 0,57 ;-0,64 ;-0,54 ;-0,96 ;-0,28 ; 55,40 ; -   ; 6.100,99 ; 1,14 ; 312,14 ; 2,00 ; -   ; -   ; -   ; 31,10 ; 6,60 ; 0,71 
4555;WhaleFund;Singapore;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 24.000,00 ; 87,04 ; 47.324,20 ; 8,43 ; 0,70 ; 0,27 ; 0,12 ; 1,62 ;-0,17 ; 2,21 ; 2,11 ; 1,82 ; 2,13 ; 85,40 ; 343.357,49 ; 61.164,90 ; 0,57 ; 371.487,40 ; 1,38 ; -   ; 9,18 ; 1,40 ; 19,10 ; 4,20 ; 0,94 
4557;Wings;Switzerland;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.706.156,00 ; 86,93 ; 38.699,00 ; 4,58 ; 24,99 ; 1,41 ; 0,03 ; 1,26 ; 1,56 ; 2,05 ; 1,88 ; 1,92 ; 1,98 ; 76,40 ; 695.787,24 ; 82.254,38 ; 0,53 ; 769.367,66 ; 0,98 ; 32,70 ; 8,02 ; 0,64 ; 28,80 ; 4,80 ; 0,96 
4559;Wolk;United States;Tecnologia & Inovação; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 11.500.000,00 ; 84,72 ; 4.819.365,10 ; 14,82 ; 9,92 ; 0,74 ; 0,04 ; 0,29 ; 1,01 ; 1,55 ; 1,63 ; 1,64 ; 1,38 ; 83,60 ; 19.477.400,00 ; 59.907,75 ; 2,13 ; 125.206,56 ; 1,00 ; 41,20 ; 11,65 ; 1,13 ; 44,00 ; 4,36 ; 0,93 
4566;0penProductDB;Lithuania;Finanças & Economia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 2.499.299,00 ; 85,49 ; 11.222,20 ; 3,97 ; 33,78 ; 2,06 ; 0,01 ; 0,78 ; 0,99 ; 0,96 ; 1,15 ; 0,99 ; 0,55 ; 79,20 ; 47.769,77 ; 16.885,41 ; 3,72 ; 4.461,70 ; 3,06 ; 37,30 ; 9,39 ; 3,18 ; 42,60 ; 7,07 ; 0,88 
4576;Arbidex;United Kingdom;Finanças & Economia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 16.239.980,00 ; 87,38 ; 366.844,10 ; 5,55 ; 8,81 ; 2,35 ; 0,09 ; 0,39 ; 1,36 ; 1,46 ; 1,71 ; 1,68 ; 1,85 ; 83,30 ; 2.688.678,99 ; 40.622,69 ; 2,58 ; 138.421,20 ; 0,78 ; 32,60 ; 6,78 ; 0,73 ; 30,90 ; 4,33 ; 0,93 
4577;Arcblock;United States;Tecnologia & Inovação; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 11.000.000,00 ; 84,72 ; 4.819.365,10 ; 14,82 ; 9,92 ; 0,74 ; 0,04 ; 0,29 ; 1,01 ; 1,55 ; 1,63 ; 1,64 ; 1,38 ; 83,60 ; 19.477.400,00 ; 59.907,75 ; 2,13 ; 125.206,56 ; 1,00 ; 41,20 ; 11,65 ; 1,13 ; 44,00 ; 4,36 ; 0,93 
4578;Arena;Canada;Entretenimento & Mídia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 15.342,00 ; 85,06 ; 568.175,90 ; 15,55 ; 22,35 ; 1,33 ; 0,07 ; 1,10 ; 1,48 ; 1,85 ; 1,88 ; 1,79 ; 1,92 ; 79,50 ; 1.650.650,96 ; 45.129,43 ; 1,61 ; 86.677,67 ; 1,30 ; 33,30 ; 5,22 ; 0,45 ; 21,00 ; 6,34 ; 0,93 
4579;ARNA Panacea;Russian Federation;Saúde & Bem-Estar; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 450.000,00 ; 83,52 ; 1.594.550,30 ; 11,04 ; 3,25 ; -   ; 0,15 ;-0,64 ;-1,09 ;-0,15 ;-0,51 ;-0,83 ;-0,89 ; 75,30 ; 1.573.771,79 ; 10.720,33 ; 3,68 ; 432.742,20 ; 58,31 ; 37,20 ; 10,51 ; 10,00 ; 47,40 ; 5,21 ; 0,84 
4581;Back To Earth;United States;Energia & Sustentabilidade; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.000.000,00 ; 84,72 ; 4.819.365,10 ; 14,82 ; 9,92 ; 0,74 ; 0,04 ; 0,29 ; 1,01 ; 1,55 ; 1,63 ; 1,64 ; 1,38 ; 83,60 ; 19.477.400,00 ; 59.907,75 ; 2,13 ; 125.206,56 ; 1,00 ; 41,20 ; 11,65 ; 1,13 ; 44,00 ; 4,36 ; 0,93 
4582;Bankcoin (BCASH) Platform;Bangladesh;Finanças & Economia; 2.019 ;0,000 ;0,000 ;0,000 ;0,000 ; 11.341,00 ; 41,77 ; 87.658,00 ; 0,54 ; 28,01 ; 0,09 ; 0,07 ;-1,26 ;-0,62 ;-0,73 ;-0,81 ;-0,67 ;-0,84 ; 41,00 ; -   ; 1.815,61 ; 5,70 ; 33.416,97 ; 80,96 ; -   ; 5,18 ; 8,90 ; 34,40 ; 4,37 ; 0,63 
4586;betboxAI;United Kingdom;Entretenimento & Mídia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 4.247.643,00 ; 87,38 ; 366.844,10 ; 5,55 ; 8,81 ; 2,35 ; 0,09 ; 0,39 ; 1,36 ; 1,46 ; 1,71 ; 1,68 ; 1,85 ; 83,30 ; 2.688.678,99 ; 40.622,69 ; 2,58 ; 138.421,20 ; 0,78 ; 32,60 ; 6,78 ; 0,73 ; 30,90 ; 4,33 ; 0,93 
4590;Binax;Malta;Finanças & Economia; 2.019 ;0,000 ;0,000 ;0,000 ;0,000 ; 6.400.000,00 ; 88,48 ; 1.521,20 ; 3,25 ; 7,27 ; 2,54 ; -   ; 1,25 ; 1,17 ; 1,00 ; 1,28 ; 1,14 ; 0,74 ; 64,80 ; 13.489,13 ; 28.823,35 ; 1,36 ; 829,29 ; 0,38 ; 29,20 ; 8,52 ; 4,07 ; 43,80 ; 4,00 ; 0,91 
4593;Bitsmo;Estonia;Finanças & Economia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 4.000.000,00 ; 88,59 ; 16.773,50 ; 12,73 ; 27,52 ; 2,87 ; -   ; 0,65 ; 1,21 ; 1,11 ; 1,64 ; 1,28 ; 1,24 ; 80,70 ; 26.905,55 ; 20.437,77 ; 3,41 ; 341,43 ; 13,88 ; 30,40 ; 12,77 ; 0,70 ; 48,50 ; 5,81 ; 0,89 
4595;BlockCAT;Canada;Tecnologia & Inovação; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 7.139.700,00 ; 85,06 ; 568.175,90 ; 15,55 ; 22,35 ; 1,33 ; 0,07 ; 1,10 ; 1,48 ; 1,85 ; 1,88 ; 1,79 ; 1,92 ; 79,50 ; 1.650.650,96 ; 45.129,43 ; 1,61 ; 86.677,67 ; 1,30 ; 33,30 ; 5,22 ; 0,45 ; 21,00 ; 6,34 ; 0,93 
4600;Box Of Data;Malaysia;Tecnologia & Inovação; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 6.600.000,00 ; 74,23 ; 225.104,10 ; 7,04 ; 5,22 ; 0,20 ; 0,04 ; 0,12 ;-0,40 ; 0,82 ; 0,68 ; 0,41 ; 0,02 ; 78,30 ; 319.428,48 ; 9.979,70 ; 3,80 ; 102.446,20 ; 4,30 ; -   ; 11,24 ; 1,55 ; 40,00 ; 3,41 ; 0,81 
4601;BricBit;United Arab Emirates;Finanças & Economia; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.050.000,00 ; 69,35 ; 191.935,00 ; 21,17 ; 0,19 ; -   ; 0,08 ; 0,62 ;-1,10 ; 1,41 ; 1,01 ; 0,79 ; 1,13 ; 77,40 ; 385.488,68 ; 43.063,97 ; 1,96 ; -   ; 3,67 ; -   ; -   ; 5,30 ; 15,90 ; 2,46 ; 0,91 
4602;Cacao Shares;Japan;Logística & Transporte; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 4.781,00 ; 80,59 ; 1.150.835,00 ; 9,06 ; 6,92 ; 1,33 ; 0,03 ; 1,11 ; 1,00 ; 1,61 ; 1,37 ; 1,56 ; 1,52 ; 77,90 ; 4.933.750,46 ; 38.834,05 ; 0,48 ; 1.233.454,96 ; 112,11 ; -   ; 5,41 ; 1,19 ; 48,80 ; 2,82 ; 0,92 
4603;Carry;Korea, Rep.;Social & Comunidade; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 9.039.510,00 ; 70,61 ; 626.178,40 ; 12,19 ; 2,84 ; -   ; 0,30 ; 0,39 ; 0,76 ; 1,07 ; 1,10 ; 1,16 ; 0,48 ; 84,00 ; 1.623.747,86 ; 31.616,84 ; 1,94 ; 389.266,70 ; 1.130,91 ; -   ; 7,99 ; 0,35 ; 33,10 ; 3,65 ; 0,92 
4606;Chrono Logic;United States;Tecnologia & Inovação; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 7.400.000,00 ; 84,72 ; 4.819.365,10 ; 14,82 ; 9,92 ; 0,74 ; 0,04 ; 0,29 ; 1,01 ; 1,55 ; 1,63 ; 1,64 ; 1,38 ; 83,60 ; 19.477.400,00 ; 59.907,75 ; 2,13 ; 125.206,56 ; 1,00 ; 41,20 ; 11,65 ; 1,13 ; 44,00 ; 4,36 ; 0,93 
4610;CoinOil;United States;Energia & Sustentabilidade; 2.018 ;0,002 ;0,000 ;0,002 ;0,000 ; 297.527.500,00 ; 84,72 ; 4.819.365,10 ; 14,82 ; 9,92 ; 0,74 ; 0,04 ; 0,29 ; 1,01 ; 1,55 ; 1,63 ; 1,64 ; 1,38 ; 83,60 ; 19.477.400,00 ; 59.907,75 ; 2,13 ; 125.206,56 ; 1,00 ; 41,20 ; 11,65 ; 1,13 ; 44,00 ; 4,36 ; 0,93 
4611;Colu Local Network;Israel;Social & Comunidade; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 23.000.000,00 ; 78,14 ; 65.906,30 ; 7,56 ; 3,89 ; 2,67 ; 0,02 ;-0,89 ; 0,70 ; 1,38 ; 1,27 ; 1,02 ; 0,82 ; 74,20 ; 358.474,07 ; 41.114,78 ; 0,25 ; 113.009,53 ; 3,60 ; 38,20 ; 7,40 ; 1,29 ; 28,10 ; 4,22 ; 0,92 
4618;Cryder;Latvia;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 55.307,00 ; 85,71 ; 7.116,70 ; 3,66 ; 42,60 ; 3,69 ; 0,07 ; 0,46 ; 0,80 ; 0,90 ; 1,15 ; 0,93 ; 0,53 ; 80,60 ; 30.425,21 ; 15.695,12 ; 2,92 ; -   ; 0,62 ; 35,60 ; 11,13 ; 5,51 ; 35,90 ; 8,72 ; 0,87 
4622;Darcrus;United States;Finanças & Economia; 2.017 ;0,000 ;0,000 ;0,000 ;0,000 ; 297.426,00 ; 84,72 ; 4.819.365,10 ; 14,82 ; 9,92 ; 0,74 ; 0,04 ; 0,29 ; 1,01 ; 1,55 ; 1,63 ; 1,64 ; 1,38 ; 83,60 ; 19.477.400,00 ; 59.907,75 ; 2,13 ; 125.206,56 ; 1,00 ; 41,20 ; 11,65 ; 1,13 ; 44,00 ; 4,36 ; 0,93 
4625;Decentralized ID;United Kingdom;Governança & Legal; 2.018 ;0,000 ;0,000 ;0,000 ;0,000 ; 1.978.230,00 ; 87,38 ; 366.844,10 ; 5,55 ; 8,81 ; 2,35 ; 0,09 ; 0,39 ; 1,36 ; 1,46 ; 1,71 ; 1,68 ; 1,85 ; 83,30 ; 2.688.678,99 ; 40.622,69 ; 2,58 ; 138.421,20 ; 0,78 ; 32,60 ; 6,78 ; 0,73 ; 30,90 ; 4,33 ; 0,93 
